,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,Class_x,Class_id_x,Prob_class_0_x,Prob_class_1_300k_full,Prob_class_2_x,Prob_class_3_x,Class_y,Class_id_y,Prob_class_0_y,Prob_class_1_3M_train,Prob_class_2_y,Prob_class_3_y,Class,Class_id,Prob_class_0,Prob_class_1_1M_combined,Prob_class_2,Prob_class_3,non_euk_label,micromonas_label,annotation_label,category
61843,NODE_4367_length_3997_cov_37.9115_g3179_i0,3997,0.0444780843298,0.0,0.0,0.0,0.0,0.0,0.00388516419392,0.0,0.998756364123,1.0,0.0247415680178,0.0,0.0131455186528,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0107179,0.887868,0.0459283,0.0554858,3.0,3.0,0.00969355,0.181254,0.0710643,0.737988,1.0,1.0,0.00371524,0.946806,0.0192023,0.0302759,False,True,with annotation,nonvirus
61845,NODE_4369_length_3996_cov_14.0414_g1618_i2,3996,0.999547816113,1.0,0.0,0.0,0.0,0.0,0.00130185885951,0.0,0.999847938543,1.0,0.280875493782,0.0,0.0360731226803,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,4.80498e-05,0.999196,0.000515973,0.000240144,1.0,1.0,1.25541e-05,0.999188,0.000525684,0.000273941,1.0,1.0,0.000415833,0.989948,0.00567726,0.00395923,False,True,with annotation,nonvirus
61857,NODE_4381_length_3987_cov_23.6274_g3191_i0,3987,0.369659813343,0.0,0.0,0.0,0.0,0.0,0.00175837162481,0.0,0.975628815255,1.0,0.0165738815933,0.0,0.0254950843618,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00492592,0.915552,0.0509653,0.0285569,3.0,3.0,0.0123976,0.418015,0.120103,0.449484,1.0,1.0,0.00955774,0.858582,0.0622336,0.0696266,False,True,with annotation,nonvirus
61859,NODE_4383_length_3986_cov_36.9738_g3193_i0,3986,0.99980854327,1.0,0.0,0.0,0.0,0.0,0.935426000919,1.0,0.999963237331,1.0,0.877781526103,1.0,0.967081644597,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00100796,0.991413,0.00312029,0.00445862,1.0,1.0,0.00179346,0.883514,0.0162853,0.0984074,1.0,1.0,0.000835614,0.983162,0.00284353,0.0131585,False,True,with annotation,nonvirus
61863,NODE_4388_length_3984_cov_62.7434_g3198_i0,3984,0.954258800429,1.0,0.0,0.0,0.0,0.0,0.00792431653432,0.0,0.997033764829,1.0,0.0940139908227,0.0,0.0869588913813,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00233967,0.930344,0.0443235,0.0229925,1.0,1.0,0.00345253,0.842867,0.0451108,0.108569,1.0,1.0,0.00592644,0.886275,0.0529912,0.0548069,False,True,with annotation,nonvirus
61868,NODE_4393_length_3982_cov_27.2478_g3202_i0,3982,0.978857249543,1.0,0.0,0.0,0.0,0.0,0.141960362085,0.0,0.999748174867,1.0,0.493719801812,0.0,0.372771953847,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00890374,0.89746,0.056267,0.0373696,1.0,1.0,0.00815679,0.711609,0.11328,0.166954,1.0,1.0,0.00480406,0.916537,0.045457,0.0332016,False,True,with annotation,nonvirus
61877,NODE_4402_length_3978_cov_93.7821_g3089_i1,3978,0.91442810672,1.0,0.0,0.0,0.0,0.0,0.000404855425154,0.0,0.970892274582,1.0,0.00115223045324,0.0,0.0192408726392,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00669504,0.806293,0.151168,0.0358438,1.0,1.0,0.0106225,0.510095,0.214802,0.26448,1.0,1.0,0.0135053,0.749736,0.143984,0.0927744,False,True,with annotation,nonvirus
61885,NODE_4410_length_3976_cov_13.8373_g3212_i0,3976,0.997388263644,1.0,0.0,0.0,0.0,0.0,0.183579988931,0.0,0.970943447537,1.0,0.0531669352626,0.0,0.427902473,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00144845,0.979021,0.00933796,0.010193,1.0,1.0,0.00586377,0.70664,0.135514,0.151982,1.0,1.0,0.00448602,0.914898,0.0349944,0.0456217,False,True,with annotation,nonvirus
61889,NODE_4414_length_3975_cov_19.1194_g3215_i0,3975,0.999837016209,1.0,0.0,0.0,0.0,0.0,0.990599907826,1.0,0.999437301454,1.0,0.776132815389,1.0,0.995207745196,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000585481,0.988824,0.00421555,0.00637484,1.0,1.0,0.00401554,0.665491,0.039006,0.291487,1.0,1.0,0.00166789,0.978486,0.0050937,0.0147522,False,True,with annotation,nonvirus
61892,NODE_4417_length_3974_cov_31.1051_g3217_i0,3974,0.999573285383,1.0,0.0,0.0,0.0,0.0,0.0436813543943,0.0,0.997187809101,1.0,0.0601375349225,0.0,0.208956251215,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000474188,0.987598,0.00729757,0.00463019,1.0,1.0,0.00163606,0.913256,0.0377194,0.0473881,1.0,1.0,0.00158474,0.971747,0.0155373,0.0111312,False,True,with annotation,nonvirus
61927,NODE_4452_length_3957_cov_72.2394_g3243_i0,3957,0.364328986131,0.0,0.0,0.0,0.0,0.0,0.000374842592722,0.0,0.908645617401,1.0,0.00131192833668,0.0,0.0116861465747,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00515764,0.903291,0.026683,0.0648686,1.0,1.0,0.00503011,0.631518,0.0334969,0.329955,1.0,1.0,0.00252211,0.965612,0.0103449,0.0215213,False,True,with annotation,nonvirus
61932,NODE_4457_length_3956_cov_24.069_g3246_i0,3956,0.999932758237,1.0,0.0,0.0,0.0,0.0,0.523529966818,1.0,0.999966501869,1.0,0.946088083564,1.0,0.723529380012,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,5.88639e-05,0.999166,0.000468398,0.000307214,1.0,1.0,4.01635e-06,0.99978,0.00010341,0.000113002,1.0,1.0,0.000170204,0.995377,0.00195025,0.00250214,False,True,with annotation,nonvirus
61933,NODE_4458_length_3955_cov_33.5967_g3247_i0,3955,0.996928322936,1.0,0.0,0.0,0.0,0.0,0.856630601357,1.0,0.999895038953,1.0,0.962181181435,1.0,0.924120830188,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,3.4251e-05,0.997903,0.000646142,0.00141686,1.0,1.0,0.00462644,0.789859,0.0479171,0.157598,1.0,1.0,0.00110764,0.987142,0.00304962,0.00870065,False,True,with annotation,nonvirus
61934,NODE_4459_length_3955_cov_24.6149_g3248_i0,3955,0.780701340227,1.0,0.0,0.0,0.0,0.0,0.998788320155,1.0,0.161005202558,0.0,0.0634430264447,0.0,0.883037587053,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000777994,0.974919,0.0210743,0.00322862,1.0,1.0,0.000395584,0.986115,0.00996149,0.00352785,1.0,1.0,0.00321152,0.946026,0.0381712,0.0125916,False,True,with annotation,nonvirus
61939,NODE_4464_length_3954_cov_24.8789_g3252_i0,3954,0.99156396137,1.0,0.0,0.0,0.0,0.0,0.0204307095279,0.0,0.991352345205,1.0,0.0165528743563,0.0,0.142331849117,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00122942,0.97073,0.0192036,0.00883731,1.0,1.0,0.00241273,0.9295,0.0206254,0.0474624,1.0,1.0,0.00577353,0.911127,0.0563953,0.0267038,False,True,with annotation,nonvirus
61940,NODE_4465_length_3953_cov_64.6195_g3253_i0,3953,0.994989715635,1.0,0.0,0.0,0.0,0.0,0.0785267296534,0.0,0.999614546343,1.0,0.0936994688433,0.0,0.279523323548,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00112023,0.983809,0.00771347,0.00735735,1.0,1.0,0.00958346,0.58185,0.202706,0.205861,1.0,1.0,0.00225715,0.962076,0.0131495,0.022517,False,True,with annotation,nonvirus
61947,NODE_4472_length_3949_cov_24.3701_g3248_i1,3949,0.782789352858,1.0,0.0,0.0,0.0,0.0,0.998861059397,1.0,0.161396478004,0.0,0.0644285042038,0.0,0.884249852859,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000792366,0.974719,0.0212768,0.00321157,1.0,1.0,0.00039733,0.986213,0.00990375,0.00348559,1.0,1.0,0.00312638,0.946522,0.0380179,0.0123339,False,True,with annotation,nonvirus
61952,NODE_4479_length_3945_cov_38.6136_g3263_i0,3945,0.998080184716,1.0,0.0,0.0,0.0,0.0,0.0140106925894,0.0,0.999506722309,1.0,0.18122796152,0.0,0.118253095721,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00398635,0.939918,0.0298557,0.0262396,1.0,1.0,0.00906573,0.577385,0.0738497,0.339699,1.0,1.0,0.00193901,0.978733,0.00963948,0.00968892,False,True,with annotation,nonvirus
61958,NODE_4485_length_3941_cov_191.07_g2850_i1,3941,0.995464279473,1.0,0.0,0.0,0.0,0.0,0.000460416136687,0.0,0.999691461206,1.0,0.0332434368741,0.0,0.0214085921481,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00256586,0.931407,0.0429977,0.0230293,1.0,1.0,0.00564649,0.743786,0.0835282,0.167039,1.0,1.0,0.0023079,0.969113,0.012024,0.0165547,False,True,with annotation,nonvirus
61960,NODE_4487_length_3940_cov_98.5949_g2923_i1,3940,0.221157736313,0.0,0.0,0.0,0.0,0.0,0.00213010184149,0.0,0.975678900521,1.0,0.00223087960287,0.0,0.0217045732826,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0335302,0.532029,0.260878,0.173563,3.0,3.0,0.0140928,0.307828,0.223095,0.454984,1.0,1.0,0.0236401,0.559043,0.276474,0.140843,False,True,with annotation,nonvirus
61975,NODE_4502_length_3932_cov_16.6655_g3280_i0,3932,0.785496346436,1.0,0.0,0.0,0.0,0.0,0.98705004763,1.0,0.250436951517,0.0,0.0539591146014,0.0,0.880524960556,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00166794,0.976382,0.00773486,0.0142147,1.0,1.0,0.00350802,0.830942,0.0339935,0.131556,1.0,1.0,0.00398371,0.963755,0.0121253,0.0201363,False,True,with annotation,nonvirus
61980,NODE_4508_length_3930_cov_31.1855_g3285_i0,3930,0.999640053002,1.0,0.0,0.0,0.0,0.0,0.47446298411,0.0,0.9999490796,1.0,0.968397571811,1.0,0.688688755958,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00115432,0.987874,0.00586681,0.00510487,1.0,1.0,0.0022583,0.90987,0.0457767,0.042095,1.0,1.0,0.00340937,0.916174,0.0531732,0.0272434,False,True,with annotation,nonvirus
62032,NODE_4562_length_3912_cov_25.0565_g3327_i0,3912,0.821781876526,1.0,0.0,0.0,0.0,0.0,0.999977911838,1.0,0.129641984829,0.0,0.147634715063,0.0,0.906511844862,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00711851,0.855384,0.0401242,0.0973731,3.0,3.0,0.00830162,0.138949,0.0645086,0.788241,1.0,1.0,0.00764426,0.848131,0.04905,0.0951748,False,True,with annotation,nonvirus
62034,NODE_4564_length_3911_cov_35.8112_g3329_i0,3911,0.913276275397,1.0,0.0,0.0,0.0,0.0,0.872629176267,1.0,0.970801942876,1.0,0.0258754810521,0.0,0.892721414498,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00149773,0.972048,0.00919356,0.0172608,3.0,3.0,0.00972391,0.436037,0.0599307,0.494309,1.0,1.0,0.00542469,0.910459,0.0286007,0.0555153,False,True,with annotation,nonvirus
62042,NODE_4573_length_3909_cov_64.6258_g3198_i1,3909,0.695699771573,1.0,0.0,0.0,0.0,0.0,0.303306770707,0.0,0.985575104622,1.0,0.0227340729649,0.0,0.459358739002,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00209919,0.938687,0.0386142,0.0205998,1.0,1.0,0.00295638,0.871464,0.0413227,0.0842564,1.0,1.0,0.00538915,0.896773,0.0484943,0.0493433,False,True,with annotation,nonvirus
62043,NODE_4574_length_3909_cov_49.4914_g3137_i1,3909,0.994149559567,1.0,0.0,0.0,0.0,0.0,0.441404778935,0.0,0.991566921962,1.0,0.0447262574392,0.0,0.662436688725,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0171435,0.875807,0.0274952,0.0795543,3.0,3.0,0.0115136,0.31022,0.04586,0.632407,1.0,1.0,0.00627623,0.835881,0.0425287,0.115314,False,True,with annotation,nonvirus
62049,NODE_4582_length_3908_cov_35.6418_g3340_i0,3908,0.964620431072,1.0,0.0,0.0,0.0,0.0,0.11778136314,0.0,0.906235223565,1.0,0.00360182634169,0.0,0.337067217754,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00412047,0.938862,0.034329,0.0226886,1.0,1.0,0.0026415,0.921022,0.0283837,0.0479526,1.0,1.0,0.00353055,0.937914,0.0333684,0.0251869,False,True,with annotation,nonvirus
62051,NODE_4584_length_3908_cov_17.7991_g3341_i0,3908,0.998299334286,1.0,0.0,0.0,0.0,0.0,0.238769581434,0.0,0.998128154602,1.0,0.196752996742,0.0,0.488224860278,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00239457,0.971841,0.0123095,0.0134548,1.0,1.0,0.00364449,0.801683,0.0515106,0.143162,1.0,1.0,0.00206188,0.953957,0.0207441,0.023237,False,True,with annotation,nonvirus
62055,NODE_4588_length_3906_cov_46.672_g2983_i1,3906,0.944166711967,1.0,0.0,0.0,0.0,0.0,0.121514138767,0.0,0.971643239052,1.0,0.0463961618645,0.0,0.338717588644,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0134524,0.78887,0.109606,0.0880722,1.0,1.0,0.00620664,0.814133,0.0607397,0.118921,1.0,1.0,0.0105132,0.821293,0.0845106,0.0836831,False,True,with annotation,nonvirus
62061,NODE_4595_length_3905_cov_14.2605_g3349_i0,3905,0.998031667687,1.0,0.0,0.0,0.0,0.0,0.0304903630083,0.0,0.998207254277,1.0,0.149689490545,0.0,0.174442964437,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000437941,0.992231,0.00400204,0.0033293,1.0,1.0,0.00220963,0.908235,0.0400436,0.0495119,1.0,1.0,0.000949398,0.982926,0.00965237,0.00647264,False,True,with annotation,nonvirus
62066,NODE_4600_length_3903_cov_29.2092_g3352_i0,3903,0.98734645193,1.0,0.0,0.0,0.0,0.0,0.0169928629145,0.0,0.999709129608,1.0,0.47190999106,0.0,0.129529312925,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0019728,0.929784,0.0530469,0.0151962,1.0,1.0,0.00161009,0.908155,0.0369679,0.0532673,1.0,1.0,0.00491687,0.904254,0.0495136,0.0413159,False,True,with annotation,nonvirus
62069,NODE_4603_length_3902_cov_33.2914_g3340_i1,3902,0.962461652996,1.0,0.0,0.0,0.0,0.0,0.124706910775,0.0,0.903792560255,1.0,0.00350838041738,0.0,0.346447138081,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00413579,0.938114,0.0343299,0.0234207,1.0,1.0,0.00296908,0.909175,0.0308461,0.0570099,1.0,1.0,0.00360646,0.936255,0.0340808,0.0260581,False,True,with annotation,nonvirus
62070,NODE_4604_length_3902_cov_29.2402_g3352_i1,3902,0.98838591443,1.0,0.0,0.0,0.0,0.0,0.0174647318752,0.0,0.999701224486,1.0,0.459359195981,0.0,0.131384530995,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00203537,0.932074,0.0503977,0.0154934,1.0,1.0,0.0014661,0.914562,0.034871,0.0491014,1.0,1.0,0.00448126,0.91219,0.0460231,0.0373054,False,True,with annotation,nonvirus
62071,NODE_4605_length_3902_cov_29.2287_g3352_i2,3902,0.988103852843,1.0,0.0,0.0,0.0,0.0,0.0176745334995,0.0,0.999709062347,1.0,0.474112181887,0.0,0.132152467431,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00196702,0.92998,0.0528307,0.015222,1.0,1.0,0.00160494,0.908113,0.0368797,0.0534019,1.0,1.0,0.00492081,0.904073,0.0493106,0.0416961,False,True,with annotation,nonvirus
62080,NODE_4614_length_3899_cov_119.898_g3074_i1,3899,0.992375002771,1.0,0.0,0.0,0.0,0.0,0.315109059778,0.0,0.993168199527,1.0,0.156151425552,0.0,0.559201532607,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00020295,0.991218,0.00725224,0.00132633,1.0,1.0,0.000837337,0.952148,0.0294453,0.0175697,1.0,1.0,0.00105518,0.969907,0.019413,0.00962478,False,True,with annotation,nonvirus
62092,NODE_4626_length_3895_cov_37.9607_g3370_i0,3895,0.997528257598,1.0,0.0,0.0,0.0,0.0,0.0464805830547,0.0,0.997721589583,1.0,0.0338906290564,0.0,0.215326949142,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00676144,0.896693,0.0439297,0.052616,1.0,1.0,0.00761701,0.563862,0.10262,0.325902,1.0,1.0,0.00654281,0.900891,0.0408083,0.0517574,False,True,with annotation,nonvirus
62098,NODE_4632_length_3893_cov_10.7259_g3111_i1,3893,0.85508534093,1.0,0.0,0.0,0.0,0.0,0.963706737098,1.0,0.472814371764,0.0,0.0757992553736,0.0,0.907772826123,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00132785,0.984791,0.00690967,0.00697102,1.0,1.0,0.00829432,0.538588,0.10104,0.352077,1.0,1.0,0.00391989,0.906913,0.0283768,0.0607906,False,True,with annotation,nonvirus
62104,NODE_4638_length_3890_cov_22.1627_g3378_i0,3890,0.999559163042,1.0,0.0,0.0,0.0,0.0,0.0306403303564,0.0,0.996290360128,1.0,0.301885277375,0.0,0.175005208398,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000396344,0.993998,0.00407972,0.00152622,1.0,1.0,0.00435762,0.753974,0.0929383,0.14873,1.0,1.0,0.0025788,0.959869,0.0210693,0.0164831,False,True,with annotation,nonvirus
62107,NODE_4641_length_3889_cov_32.2178_g3380_i0,3889,0.930588943235,1.0,0.0,0.0,0.0,0.0,0.00739320325197,0.0,0.992896067584,1.0,0.00939602124144,0.0,0.0829459655521,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0294192,0.486764,0.146683,0.337133,3.0,3.0,0.00914953,0.119218,0.0414019,0.83023,1.0,1.0,0.017585,0.586379,0.126059,0.269977,False,True,with annotation,nonvirus
62135,NODE_4670_length_3878_cov_35.3424_g3401_i0,3878,0.997874501471,1.0,0.0,0.0,0.0,0.0,0.0921594961598,0.0,0.999723863667,1.0,0.717030357698,1.0,0.303255026811,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00690697,0.887452,0.0325283,0.0731122,1.0,1.0,0.00746317,0.609,0.0721385,0.311399,1.0,1.0,0.0113789,0.80494,0.0720937,0.111588,False,True,with annotation,nonvirus
62148,NODE_4683_length_3872_cov_66.6589_g3410_i0,3872,0.983816012743,1.0,0.0,0.0,0.0,0.0,0.0365145184426,0.0,0.917455632214,1.0,0.00229481910482,0.0,0.18953513643,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00149985,0.968246,0.0175769,0.0126777,1.0,1.0,0.00534065,0.756321,0.0725979,0.165741,1.0,1.0,0.00257139,0.940765,0.0303815,0.0262818,False,True,with annotation,nonvirus
62149,NODE_4684_length_3872_cov_34.6848_g3411_i0,3872,0.996738412275,1.0,0.0,0.0,0.0,0.0,0.139219470854,0.0,0.999820072931,1.0,0.861574013444,1.0,0.372512274075,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000899478,0.990576,0.00547153,0.00305297,1.0,1.0,0.00456628,0.788626,0.0815934,0.125214,1.0,1.0,0.00433541,0.910332,0.0564952,0.028837,False,True,with annotation,nonvirus
62150,NODE_4685_length_3872_cov_33.9602_g3411_i1,3872,0.996922686055,1.0,0.0,0.0,0.0,0.0,0.160752449737,0.0,0.999840732376,1.0,0.873755248672,1.0,0.400322075312,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00080372,0.991929,0.00445059,0.00281625,1.0,1.0,0.00284389,0.862596,0.0476853,0.0868751,1.0,1.0,0.00269484,0.946837,0.0332111,0.0172574,False,True,with annotation,nonvirus
62151,NODE_4686_length_3872_cov_33.5193_g3412_i0,3872,0.126076016106,0.0,0.0,0.0,0.0,0.0,0.522007734934,1.0,0.670465261285,1.0,0.00315406552218,0.0,0.256539773908,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00695108,0.85232,0.0601712,0.0805576,3.0,3.0,0.0101603,0.243856,0.0791439,0.66684,1.0,1.0,0.00398433,0.937483,0.0241616,0.0343715,False,True,with annotation,nonvirus
62160,NODE_4695_length_3869_cov_13.6856_g3419_i0,3869,0.458227496418,0.0,0.0,0.0,0.0,0.0,0.925862487601,1.0,0.314204806198,0.0,0.0361652918453,0.0,0.651349099731,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,9.40477e-05,0.998255,0.000887883,0.000762877,1.0,1.0,0.000376533,0.982265,0.00757875,0.00977991,1.0,1.0,0.000345739,0.994392,0.00123189,0.00402997,False,True,with annotation,nonvirus
62161,NODE_4696_length_3868_cov_109.718_g3420_i0,3868,0.998757922098,1.0,0.0,0.0,0.0,0.0,0.00086400688181,0.0,0.99646066925,1.0,0.0278482069419,0.0,0.0293757334879,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00376249,0.91594,0.0603888,0.0199086,1.0,1.0,0.00619577,0.72596,0.114436,0.153408,1.0,1.0,0.00718008,0.886466,0.0614185,0.0449357,False,True,with annotation,nonvirus
62178,NODE_4713_length_3864_cov_16.5752_g3435_i0,3864,0.99991187922,1.0,0.0,0.0,0.0,0.0,0.517923204012,1.0,0.99335615002,1.0,0.0853772566794,0.0,0.719637105919,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000455827,0.991284,0.00663179,0.00162812,1.0,1.0,0.0015095,0.928457,0.03758,0.0324532,1.0,1.0,0.00194361,0.968381,0.0163328,0.0133425,False,True,with annotation,nonvirus
62187,NODE_4722_length_3859_cov_21.6506_g3443_i0,3859,0.0212125379828,0.0,0.0,0.0,0.0,0.0,0.00127128274369,0.0,0.997094819893,1.0,0.0690950170601,0.0,0.00519298887804,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0430887,0.37531,0.20897,0.372632,3.0,3.0,0.00986919,0.192591,0.0565556,0.740984,1.0,1.0,0.0139488,0.491832,0.141731,0.352489,False,True,with annotation,nonvirus
62194,NODE_4729_length_3856_cov_70.3936_g3450_i0,3856,0.999006384139,1.0,0.0,0.0,0.0,0.0,0.00150473754891,0.0,0.998195037706,1.0,0.285325726764,0.0,0.0387716702995,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000334604,0.99586,0.00295347,0.000851726,1.0,1.0,1.52243e-05,0.999028,0.000765298,0.000191245,1.0,1.0,0.000592442,0.990369,0.00586095,0.00317789,False,True,with annotation,nonvirus
62199,NODE_4734_length_3853_cov_56.9063_g3455_i0,3853,0.608357108688,1.0,0.0,0.0,0.0,0.0,0.00814042291653,0.0,0.977284615856,1.0,0.027685688895,0.0,0.0703724672652,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00998626,0.779648,0.176837,0.0335289,1.0,1.0,0.0106425,0.478228,0.141949,0.369181,1.0,1.0,0.0117323,0.835858,0.0965335,0.055876,False,True,with annotation,nonvirus
62215,NODE_4750_length_3845_cov_66.5704_g3046_i1,3845,0.995751886736,1.0,0.0,0.0,0.0,0.0,0.389171359451,0.0,0.991702365052,1.0,0.256682693853,0.0,0.622509530398,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00403809,0.915968,0.0616447,0.0183493,1.0,1.0,0.00562946,0.733937,0.0883392,0.172094,1.0,1.0,0.00662,0.894025,0.0464774,0.052878,False,True,with annotation,nonvirus
62241,NODE_4777_length_3834_cov_127.712_g2386_i4,3834,0.999856208513,1.0,0.0,0.0,0.0,0.0,0.00427670527259,0.0,0.99925691143,1.0,0.129859468102,0.0,0.0653918214976,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00126778,0.98323,0.0107532,0.00474879,1.0,1.0,0.00158169,0.893722,0.02602,0.0786763,1.0,1.0,0.00145362,0.973125,0.0143345,0.011087,False,True,with annotation,nonvirus
62243,NODE_4779_length_3834_cov_66.04_g3491_i0,3834,0.993615699191,1.0,0.0,0.0,0.0,0.0,0.282285765999,0.0,0.999719538235,1.0,0.697793952089,1.0,0.529606994624,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00236224,0.955637,0.0303989,0.0116015,1.0,1.0,0.00750671,0.796855,0.0581907,0.137448,1.0,1.0,0.00823757,0.90223,0.0446276,0.0449046,False,True,with annotation,nonvirus
62283,NODE_4816_length_3822_cov_25.5455_g3191_i1,3822,0.727051328424,1.0,0.0,0.0,0.0,0.0,0.999193322805,1.0,0.111614055138,0.0,0.0581670094138,0.0,0.852329063624,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00474852,0.915786,0.053009,0.0264569,1.0,1.0,0.012211,0.529921,0.132929,0.324939,1.0,1.0,0.00812359,0.875139,0.0599468,0.0567909,False,True,with annotation,nonvirus
62296,NODE_4830_length_3817_cov_19.9949_g3525_i0,3817,0.997140841445,1.0,0.0,0.0,0.0,0.0,0.0260298614194,0.0,0.980767099014,1.0,0.00394269218862,0.0,0.161106914558,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0249732,0.765111,0.0824688,0.127446,1.0,1.0,0.0119517,0.511146,0.164353,0.312549,1.0,1.0,0.0145373,0.777762,0.101572,0.106129,False,True,with annotation,nonvirus
62307,NODE_4841_length_3813_cov_226.166_g3534_i0,3813,0.999948004796,1.0,0.0,0.0,0.0,0.0,0.371941423785,0.0,0.97898328044,1.0,0.0187166223802,0.0,0.609854150281,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00224527,0.965405,0.018341,0.0140083,1.0,1.0,0.00619714,0.573571,0.0836444,0.336588,1.0,1.0,0.00741665,0.859593,0.0667529,0.0662376,False,True,with annotation,nonvirus
62317,NODE_4851_length_3809_cov_73.2517_g3542_i0,3809,0.99194692307,1.0,0.0,0.0,0.0,0.0,0.100909528924,0.0,0.99936800619,1.0,0.319201945378,0.0,0.316380936095,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,6.75005e-05,0.99798,0.000959619,0.000992456,1.0,1.0,1.78626e-05,0.999091,0.000325159,0.000565975,1.0,1.0,0.000109155,0.997448,0.00115408,0.00128838,False,True,with annotation,nonvirus
