,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,euk_label,micromonas_label,no_rank_label
24663,NODE_2715_length_3393_cov_18.973_g1967_i0,3393,8.93508190682e-07,0.0,0.0,0.0,0.0,0.0,0.48899125134,0.0,0.860892608431,1.0,0.00216175520618,0.0,0.000660997494885,False,131567,no rank,cellular organisms,N/A,True,False,no rank
118918,NODE_8644_length_2808_cov_10.8849_g6348_i0,2808,0.282321836701,0.0,0.0,0.0,0.0,0.0,0.610744922847,1.0,0.385686250444,0.0,0.00329749679613,0.0,0.415242854693,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
45766,NODE_3365_length_2718_cov_158.189_g2049_i0,2718,4.65098362293e-05,0.0,0.0,0.0,0.0,0.0,0.018189603966,0.0,0.920658266363,1.0,0.00296693261964,0.0,0.000919780137606,False,666509,no rank,Planktomarina temperata RCA23,Bacteria,True,False,no rank
45093,NODE_2694_length_3027_cov_77.7201_g327_i1,3027,4.49458410379e-09,0.0,0.0,0.0,0.0,0.0,0.0362471550783,0.0,0.987288556576,1.0,0.287901260623,0.0,1.27638507913e-05,False,1,no rank,root,N/A,True,False,no rank
105241,NODE_13046_length_2351_cov_33.52_g9667_i0,2351,0.265399686642,0.0,0.0,0.0,0.0,0.0,0.993453801172,1.0,0.842384027794,1.0,0.811219812128,1.0,0.513480600923,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
149292,NODE_8430_length_2335_cov_16.1039_g6271_i0,2335,0.378890613317,0.0,0.0,0.0,0.0,0.0,0.996840805984,1.0,0.0210945373592,0.0,0.0149004891318,0.0,0.614567835441,True,404130,no rank,unclassified Bdellovibrionales,Bacteria,True,False,no rank
108159,NODE_16172_length_2139_cov_14.2116_g12121_i0,2139,0.993013304781,1.0,0.0,0.0,0.0,0.0,0.00685258065126,0.0,0.633978207975,1.0,0.00193844425835,0.0,0.0824906283088,False,1,no rank,root,N/A,True,False,no rank
44252,NODE_1856_length_3646_cov_90.7143_g1086_i0,3646,3.8123750657e-08,0.0,0.0,0.0,0.0,0.0,0.00565749481523,0.0,0.994122006909,1.0,0.0278503851902,0.0,1.46862153627e-05,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
65481,NODE_8105_length_3032_cov_12.4484_g5978_i0,3032,9.91116761186e-05,0.0,0.0,0.0,0.0,0.0,0.000569454696026,0.0,0.1389130503,0.0,1.12209797926e-05,0.0,0.000237570219928,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
73514,NODE_2537_length_4007_cov_34.8899_g1940_i0,4007,7.94867558209e-05,0.0,0.0,0.0,0.0,0.0,0.424385556333,0.0,0.832059645259,1.0,0.00202172390391,0.0,0.00580801438447,False,131567,no rank,cellular organisms,N/A,True,False,no rank
110908,NODE_289_length_9712_cov_24.1731_g228_i0,9712,0.999993235112,1.0,0.0,0.0,0.0,0.0,0.00535816799211,0.0,0.814767201582,1.0,0.000790131322333,0.0,0.0731992605475,False,131567,no rank,cellular organisms,N/A,True,False,no rank
130520,NODE_2205_length_4383_cov_64.9799_g1452_i1,4383,0.0856759786559,0.0,0.0,0.0,0.0,0.0,0.130772350226,0.0,0.0943793944174,0.0,0.000288813173469,0.0,0.105849180851,False,131567,no rank,cellular organisms,N/A,True,False,no rank
113876,NODE_3352_length_4114_cov_392.071_g1486_i2,4114,6.15640418078e-06,0.0,0.0,0.0,0.0,0.0,0.597285055756,1.0,0.209986757142,0.0,0.00347240196648,0.0,0.00191758395237,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
100618,NODE_18147_length_2203_cov_8.06192_g12632_i0,2203,0.0456267697999,0.0,0.0,0.0,0.0,0.0,0.196727643424,0.0,0.0164717516209,0.0,4.59217608316e-05,0.0,0.0947420017721,False,131567,no rank,cellular organisms,N/A,True,False,no rank
49612,NODE_10961_length_2644_cov_20.5755_g7368_i1,2644,0.0146839320691,0.0,0.0,0.0,0.0,0.0,0.000171221102209,0.0,0.0967443053443,0.0,2.00622860303e-05,0.0,0.00158562260126,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
175392,NODE_4215_length_2876_cov_10.7533_g3170_i0,2876,0.551087275211,1.0,0.0,0.0,0.0,0.0,0.999453348414,1.0,0.17684054725,0.0,0.0258774706228,0.0,0.742149595754,True,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
177830,NODE_6795_length_2403_cov_11.9587_g5182_i0,2403,1.37260777963e-07,0.0,0.0,0.0,0.0,0.0,0.95954638271,1.0,0.320573893352,0.0,0.0286098330457,0.0,0.000362916082562,False,131567,no rank,cellular organisms,N/A,True,False,no rank
187100,NODE_4163_length_3057_cov_75.8215_g2930_i0,3057,3.22157320151e-07,0.0,0.0,0.0,0.0,0.0,0.987921125332,1.0,0.0156344800516,0.0,0.00117575701151,0.0,0.000564150708816,False,47936,no rank,environmental samples,Bacteria,True,False,no rank
200865,NODE_4731_length_2790_cov_13.2512_g3549_i0,2790,0.349851039632,0.0,0.0,0.0,0.0,0.0,0.833651924931,1.0,0.46085748871,0.0,0.0419891276064,0.0,0.54004999086,True,1,no rank,root,N/A,True,False,no rank
19118,NODE_2041_length_2773_cov_15.2171_g1519_i0,2773,0.678764730042,1.0,0.0,0.0,0.0,0.0,0.999997910243,1.0,0.019263359826,0.0,0.00386788010064,0.0,0.82387093139,True,905079,no rank,Guillardia theta CCMP2712,Eukaryota,False,False,no rank
1159,NODE_1162_length_4933_cov_13.7407_g837_i0,4933,1.80842435897e-05,0.0,0.0,0.0,0.0,0.0,0.00482775739805,0.0,0.982251855771,1.0,0.0746414123463,0.0,0.000295476464001,False,131567,no rank,cellular organisms,N/A,True,False,no rank
73722,NODE_2746_length_3891_cov_80.0584_g2111_i0,3891,0.0185956636863,0.0,0.0,0.0,0.0,0.0,0.0250377094106,0.0,0.0983448258815,0.0,0.000172877584055,0.0,0.0215776000444,False,131567,no rank,cellular organisms,N/A,True,False,no rank
172859,NODE_1573_length_4111_cov_17.193_g1171_i0,4111,0.717924073745,1.0,0.0,0.0,0.0,0.0,0.998860405934,1.0,0.158547015602,0.0,0.0387667385784,0.0,0.846821074213,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
46895,NODE_4503_length_2346_cov_311.491_g1137_i1,2346,0.985476483301,1.0,0.0,0.0,0.0,0.0,0.0052458693351,0.0,0.822931652875,1.0,0.00118802759368,0.0,0.0719004927953,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
7862,NODE_1097_length_2743_cov_236.393_g832_i1,2743,0.700232221212,1.0,0.0,0.0,0.0,0.0,0.98996864179,1.0,0.596334302375,1.0,0.275598446072,0.0,0.832591100704,True,1,no rank,root,N/A,True,False,no rank
77866,NODE_6992_length_2700_cov_9.56068_g5436_i0,2700,0.00762705877471,0.0,0.0,0.0,0.0,0.0,0.00505621634084,0.0,0.793839486757,1.0,0.000899601736572,0.0,0.00620999671572,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
14861,NODE_5289_length_2016_cov_23.3483_g3988_i0,2016,0.0181550386184,0.0,0.0,0.0,0.0,0.0,0.886016811205,1.0,0.00150992777851,0.0,1.46070729738e-05,0.0,0.126829292452,False,1,no rank,root,N/A,True,False,no rank
53622,NODE_15178_length_2263_cov_10.803_g11399_i0,2263,0.922688170672,1.0,0.0,0.0,0.0,0.0,0.714918462844,1.0,0.00223710527894,0.0,1.91950266996e-05,0.0,0.812186437132,True,1,no rank,root,N/A,True,False,no rank
59540,NODE_2024_length_5462_cov_24.2611_g1476_i0,5462,1.97018798379e-05,0.0,0.0,0.0,0.0,0.0,0.441444106153,0.0,0.746138175415,1.0,0.000442168855971,0.0,0.00294911490698,False,131567,no rank,cellular organisms,N/A,True,False,no rank
35316,NODE_6484_length_2226_cov_10.9678_g4986_i0,2226,0.432930427209,0.0,0.0,0.0,0.0,0.0,0.998690331541,1.0,0.00959972376533,0.0,0.000497602728424,0.0,0.657543482884,True,436017,no rank,Ostreococcus lucimarinus CCE9901,Eukaryota,False,False,no rank
172218,NODE_911_length_4851_cov_161.182_g693_i0,4851,2.1996415416e-06,0.0,0.0,0.0,0.0,0.0,0.993934974996,1.0,0.745713904187,1.0,0.396418325867,0.0,0.00147861443948,False,131567,no rank,cellular organisms,N/A,True,False,no rank
205442,NODE_9400_length_2149_cov_31.1925_g7195_i0,2149,0.964117239857,1.0,0.0,0.0,0.0,0.0,7.4442752575e-05,0.0,0.0425831272299,0.0,4.17869162535e-09,0.0,0.00847180861091,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
86905,NODE_4127_length_4159_cov_28.1457_g2864_i0,4159,0.697555382581,1.0,0.0,0.0,0.0,0.0,0.983372289579,1.0,0.0620906529015,0.0,0.000794931174217,0.0,0.828224989768,True,1,no rank,root,N/A,True,False,no rank
81003,NODE_20236_length_2090_cov_20.1641_g14118_i0,2090,0.0121241230078,0.0,0.0,0.0,0.0,0.0,0.000352835902776,0.0,0.994930947568,1.0,0.0157936826569,0.0,0.00206829057118,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
97817,NODE_15242_length_2402_cov_12.6072_g10579_i0,2402,0.795519024375,1.0,0.0,0.0,0.0,0.0,0.0785167299147,0.0,0.992931973896,1.0,0.0464551540848,0.0,0.249923092928,False,1,no rank,root,N/A,True,False,no rank
206170,NODE_10150_length_2096_cov_22.124_g7814_i0,2096,0.997567711723,1.0,0.0,0.0,0.0,0.0,0.11094777755,0.0,0.423087890617,0.0,0.000394553574981,0.0,0.332682912954,False,1,no rank,root,N/A,True,False,no rank
42697,NODE_309_length_7976_cov_165.612_g187_i0,7976,4.64158801518e-07,0.0,0.0,0.0,0.0,0.0,0.820719253347,1.0,0.907276523124,1.0,0.478298833709,0.0,0.000617206663133,False,1437201,no rank,Pentapetalae,Eukaryota,False,False,no rank
92812,NODE_10122_length_2888_cov_49.4642_g7034_i1,2888,0.00111229519972,0.0,0.0,0.0,0.0,0.0,0.999997257069,1.0,0.0127092050308,0.0,0.00422218864292,0.0,0.0333510441931,False,33809,no rank,unclassified Betaproteobacteria (miscellaneous),Bacteria,True,False,no rank
150691,NODE_9836_length_2132_cov_14.6187_g7352_i0,2132,0.771878138594,1.0,0.0,0.0,0.0,0.0,2.34701789436e-05,0.0,0.685161008494,1.0,0.00150236014902,0.0,0.00425630332982,False,131567,no rank,cellular organisms,N/A,True,False,no rank
71646,NODE_652_length_6434_cov_24.4369_g488_i0,6434,0.000287809063578,0.0,0.0,0.0,0.0,0.0,0.0551844255367,0.0,0.978372138196,1.0,0.00759549139032,0.0,0.00398529520084,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
174738,NODE_3538_length_3069_cov_12.0348_g2657_i0,3069,0.912942468709,1.0,0.0,0.0,0.0,0.0,0.00484976492045,0.0,0.0969710484741,0.0,2.0755727806e-06,0.0,0.0665398854758,False,131567,no rank,cellular organisms,N/A,True,False,no rank
5825,NODE_484_length_2680_cov_644.293_g332_i0,2680,0.816978299156,1.0,0.0,0.0,0.0,0.0,0.953368838731,1.0,0.768034679047,1.0,0.311090676592,0.0,0.882542719836,True,1,no rank,root,N/A,True,False,no rank
182702,NODE_11333_length_2015_cov_14.4352_g8225_i0,2015,0.879267196132,1.0,0.0,0.0,0.0,0.0,0.999998269484,1.0,0.0456774099536,0.0,0.038666581001,0.0,0.937691673497,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
81508,NODE_20767_length_2065_cov_10.5194_g14506_i0,2065,0.992026789927,1.0,0.0,0.0,0.0,0.0,0.00643596537567,0.0,0.106371952405,0.0,5.8621325185e-07,0.0,0.0799040053546,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
187926,NODE_4997_length_2853_cov_9.57148_g3541_i0,2853,1.66368817415e-05,0.0,0.0,0.0,0.0,0.0,0.356634181437,0.0,0.689728137042,1.0,0.000602722633141,0.0,0.00243583265056,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
138854,NODE_548_length_2741_cov_176.345_g346_i1,2741,0.974710024279,1.0,0.0,0.0,0.0,0.0,0.549483290208,1.0,0.189814766112,0.0,0.000597515117861,0.0,0.73183800881,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
54023,NODE_15594_length_2231_cov_8.08778_g8375_i1,2231,7.3992337561e-05,0.0,0.0,0.0,0.0,0.0,0.000450911643896,0.0,0.999710546172,1.0,0.34210378693,0.0,0.000182658168625,False,131567,no rank,cellular organisms,N/A,True,False,no rank
19190,NODE_2115_length_2733_cov_46.4556_g1567_i1,2733,0.999862639776,1.0,0.0,0.0,0.0,0.0,3.82627554196e-05,0.0,0.996726927816,1.0,0.000451700506564,0.0,0.00618526471858,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
157741,NODE_4117_length_2354_cov_41.3649_g3130_i0,2354,0.108492685604,0.0,0.0,0.0,0.0,0.0,0.256771706503,0.0,0.206532126022,0.0,0.0461753412872,0.0,0.166906716538,False,1,no rank,root,N/A,True,False,no rank
119178,NODE_8916_length_2774_cov_8.90989_g6555_i0,2774,0.668089501517,1.0,0.0,0.0,0.0,0.0,0.991029393471,1.0,0.495559611459,0.0,0.0193288245648,0.0,0.813693021644,True,436017,no rank,Ostreococcus lucimarinus CCE9901,Eukaryota,False,False,no rank
188664,NODE_5735_length_2708_cov_11.605_g4080_i0,2708,0.0105295876921,0.0,0.0,0.0,0.0,0.0,0.999620854135,1.0,0.86883491501,1.0,0.415593239196,0.0,0.102594324611,False,1125411,no rank,Candidatus Thioglobus singularis PS1,Bacteria,True,False,no rank
115491,NODE_5054_length_3506_cov_13.7691_g1888_i2,3506,0.9488500492,1.0,0.0,0.0,0.0,0.0,0.999999181899,1.0,0.909543362637,1.0,0.974039056026,1.0,0.974088945089,True,1,no rank,root,N/A,True,False,no rank
176607,NODE_5495_length_2611_cov_10.2277_g4149_i0,2611,2.71221757434e-05,0.0,0.0,0.0,0.0,0.0,0.913797965923,1.0,0.00383586364898,0.0,0.000471327676052,0.0,0.00497837212608,False,131567,no rank,cellular organisms,N/A,True,False,no rank
54314,NODE_15903_length_2208_cov_29.7738_g11982_i0,2208,0.949829550679,1.0,0.0,0.0,0.0,0.0,0.101819279116,0.0,0.607659770168,1.0,0.00146399573104,0.0,0.310983858316,False,1703362,no rank,unclassified Acidithiobacillales,Bacteria,True,False,no rank
120240,NODE_59_length_7236_cov_80.5516_g42_i0,7236,1.15794211821e-07,0.0,0.0,0.0,0.0,0.0,0.0113670353436,0.0,0.990555309695,1.0,0.0140035747108,0.0,3.62799793048e-05,False,1208592,no rank,Cronobacter sakazakii 680,Bacteria,True,False,no rank
4679,NODE_4709_length_2150_cov_28.6167_g3223_i1,2150,0.961410693699,1.0,0.0,0.0,0.0,0.0,0.999993041227,1.0,0.0189298309403,0.0,0.0174716660369,0.0,0.980512112857,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
73260,NODE_2283_length_4181_cov_9.74382_g1744_i0,4181,4.95449280849e-05,0.0,0.0,0.0,0.0,0.0,0.00151434676548,0.0,0.89510444037,1.0,0.00078889215703,0.0,0.000273912762739,False,745002,no rank,OM182 clade,Bacteria,True,False,no rank
75400,NODE_4459_length_3247_cov_23.2425_g3450_i0,3247,0.933857097274,1.0,0.0,0.0,0.0,0.0,0.999438068974,1.0,0.773539663331,1.0,0.273426283435,0.0,0.966091265874,True,33630,no rank,Alveolata,Eukaryota,False,False,no rank
102006,NODE_19598_length_2121_cov_50.0227_g13658_i0,2121,0.068544876719,0.0,0.0,0.0,0.0,0.0,0.000141714409098,0.0,0.00276280987351,0.0,1.97963349889e-05,0.0,0.00311669644029,False,253244,no rank,unclassified Cryomorphaceae,Bacteria,True,False,no rank
185954,NODE_3020_length_3445_cov_26.9195_g1385_i2,3445,0.620426221377,1.0,0.0,0.0,0.0,0.0,0.407069059252,0.0,0.953686824838,1.0,0.00592467731375,0.0,0.502549816706,True,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
104779,NODE_12555_length_2397_cov_20.1759_g9291_i0,2397,0.00558110882776,0.0,0.0,0.0,0.0,0.0,8.73120019347e-05,0.0,0.354056895897,0.0,1.84338280792e-05,0.0,0.000698067177833,False,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
17949,NODE_828_length_3658_cov_27.9381_g612_i1,3658,0.997667475121,1.0,0.0,0.0,0.0,0.0,0.0274551970968,0.0,0.999998438965,1.0,0.968004717677,1.0,0.165502740662,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
32443,NODE_3397_length_2783_cov_36.7702_g2621_i1,2783,0.0236013087602,0.0,0.0,0.0,0.0,0.0,0.019543375431,0.0,0.80971366385,1.0,0.0165982998175,0.0,0.0214767138493,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
11476,NODE_1827_length_2890_cov_14.181_g1348_i0,2890,0.084877260336,0.0,0.0,0.0,0.0,0.0,0.0953723324376,0.0,0.515101520829,1.0,0.00537408316185,0.0,0.0899718972188,False,131567,no rank,cellular organisms,N/A,True,False,no rank
144556,NODE_3691_length_3691_cov_15.1746_g2678_i0,3691,0.518256589837,1.0,0.0,0.0,0.0,0.0,4.61920922793e-06,0.0,0.999991725214,1.0,0.133447102358,0.0,0.00154723483098,False,131567,no rank,cellular organisms,N/A,True,False,no rank
28735,NODE_6974_length_2076_cov_33.4735_g4902_i1,2076,1.69603374404e-06,0.0,0.0,0.0,0.0,0.0,0.539952393938,1.0,0.0749815600864,0.0,2.9281202816e-05,0.0,0.000956962632653,False,1783272,no rank,Terrabacteria group,Bacteria,True,False,no rank
86757,NODE_3979_length_4221_cov_76.6469_g2751_i1,4221,0.00127627081073,0.0,0.0,0.0,0.0,0.0,0.999247866173,1.0,0.000189398012532,0.0,7.1954189196e-05,0.0,0.0357114951281,False,253244,no rank,unclassified Cryomorphaceae,Bacteria,True,False,no rank
139735,NODE_1414_length_2060_cov_298.7_g909_i0,2060,0.00216126813041,0.0,0.0,0.0,0.0,0.0,0.946784648472,1.0,0.0114000636049,0.0,0.000694640444791,0.0,0.0452355555631,False,1783272,no rank,Terrabacteria group,Bacteria,True,False,no rank
42205,NODE_1226_length_2094_cov_86.3389_g844_i0,2094,0.177691393719,0.0,0.0,0.0,0.0,0.0,0.990964527225,1.0,0.217388705161,0.0,0.00459861949171,0.0,0.419625866658,False,131567,no rank,cellular organisms,N/A,True,False,no rank
164219,NODE_148_length_5276_cov_148.027_g112_i0,5276,0.0904491198228,0.0,0.0,0.0,0.0,0.0,0.0529723636586,0.0,0.999984882851,1.0,0.333411581301,0.0,0.0692192434794,False,131567,no rank,cellular organisms,N/A,True,False,no rank
17887,NODE_759_length_3739_cov_75.5049_g563_i0,3739,0.872113931063,1.0,0.0,0.0,0.0,0.0,0.991778813814,1.0,0.777986509351,1.0,0.100853000352,0.0,0.93002372016,True,905079,no rank,Guillardia theta CCMP2712,Eukaryota,False,False,no rank
79274,NODE_8432_length_2488_cov_18.4279_g6564_i0,2488,0.000637384923904,0.0,0.0,0.0,0.0,0.0,0.219621132591,0.0,0.187499698402,0.0,0.00136160524542,0.0,0.0118314495682,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
24459,NODE_2502_length_3547_cov_36.1068_g1812_i0,3547,0.00133471381597,0.0,0.0,0.0,0.0,0.0,0.00027027687993,0.0,0.999851008748,1.0,0.0547158527787,0.0,0.000600618252953,False,131567,no rank,cellular organisms,N/A,True,False,no rank
112248,NODE_1650_length_5328_cov_20.2329_g1191_i0,5328,0.000256069446787,0.0,0.0,0.0,0.0,0.0,0.00576920284398,0.0,0.772493408129,1.0,0.000112853207456,0.0,0.00121544912714,False,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
48561,NODE_6199_length_2020_cov_127.777_g3964_i1,2020,0.631717360326,1.0,0.0,0.0,0.0,0.0,0.324066367311,0.0,0.0107866678459,0.0,0.000211135390898,0.0,0.45245811975,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
76078,NODE_5148_length_3063_cov_123.742_g3993_i0,3063,0.836148116095,1.0,0.0,0.0,0.0,0.0,0.612894733011,1.0,0.00876905920774,0.0,0.00047731108202,0.0,0.715870642205,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
158213,NODE_4601_length_2254_cov_10.4188_g3496_i0,2254,3.42086358599e-13,0.0,0.0,0.0,0.0,0.0,0.768614407011,1.0,0.951125686978,1.0,0.567865411695,1.0,5.12769444937e-07,False,3152,no rank,prasinophytes,Eukaryota,False,False,no rank
172595,NODE_1303_length_4381_cov_24.8107_g972_i0,4381,0.145324256768,0.0,0.0,0.0,0.0,0.0,0.000489152908778,0.0,0.999823824896,1.0,0.00150091385774,0.0,0.00843123851602,False,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
196184,NODE_3443_length_2001_cov_16.2184_g1920_i1,2001,2.0434320684e-06,0.0,0.0,0.0,0.0,0.0,0.995567704075,1.0,0.0395358862045,0.0,0.00307900927906,0.0,0.00142631517301,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
104684,NODE_12453_length_2405_cov_16.0183_g9217_i0,2405,0.115285809467,0.0,0.0,0.0,0.0,0.0,0.996564966499,1.0,0.0265456909965,0.0,0.00111016237334,0.0,0.33895397748,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
188703,NODE_5773_length_2699_cov_20.4618_g4111_i0,2699,0.843350498008,1.0,0.0,0.0,0.0,0.0,0.000424158776954,0.0,0.988364405492,1.0,0.00047629907829,0.0,0.0189133422688,False,905079,no rank,Guillardia theta CCMP2712,Eukaryota,False,False,no rank
168839,NODE_1204_length_2867_cov_15.4452_g853_i1,2867,0.999846097271,1.0,0.0,0.0,0.0,0.0,0.89304216231,1.0,0.0272464931727,0.0,0.000290114166646,0.0,0.944936358007,True,1,no rank,root,N/A,True,False,no rank
95636,NODE_12991_length_2585_cov_48.0672_g9024_i0,2585,0.000630499357322,0.0,0.0,0.0,0.0,0.0,0.999982405668,1.0,0.0447540758466,0.0,0.0104179324702,0.0,0.025109525366,False,47936,no rank,environmental samples,Bacteria,True,False,no rank
73069,NODE_2086_length_4313_cov_24.4944_g1599_i0,4313,0.000506766593635,0.0,0.0,0.0,0.0,0.0,6.66950374535e-05,0.0,0.984765756092,1.0,0.00128646284639,0.0,0.000183844545589,False,50423,no rank,environmental samples,Bacteria,True,False,no rank
122125,NODE_2025_length_2041_cov_15.0428_g1595_i0,2041,1.22065644993e-08,0.0,0.0,0.0,0.0,0.0,0.058683936651,0.0,0.981158577663,1.0,0.0143907872943,0.0,2.67643280843e-05,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
79105,NODE_8259_length_2510_cov_20.0949_g6430_i0,2510,0.990723263007,1.0,0.0,0.0,0.0,0.0,0.98898592378,1.0,0.0444930643718,0.0,0.000660743511318,0.0,0.989854212233,True,253244,no rank,unclassified Cryomorphaceae,Bacteria,True,False,no rank
164247,NODE_176_length_5034_cov_26.4832_g132_i0,5034,0.717236967024,1.0,0.0,0.0,0.0,0.0,0.999986567289,1.0,0.229313514383,0.0,0.182977690143,0.0,0.846892751526,True,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
196513,NODE_315_length_7019_cov_15.6949_g226_i0,7019,0.930736757941,1.0,0.0,0.0,0.0,0.0,0.993282792825,1.0,0.952398773417,1.0,0.307539015511,0.0,0.961501329335,True,33511,no rank,Deuterostomia,Eukaryota,False,False,no rank
108072,NODE_16076_length_2145_cov_126.86_g12046_i0,2145,0.999808700388,1.0,0.0,0.0,0.0,0.0,0.00122865824405,0.0,0.196829545688,0.0,1.42451265543e-06,0.0,0.0350488687721,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
169705,NODE_2080_length_2420_cov_18.3734_g1486_i0,2420,0.783720491002,1.0,0.0,0.0,0.0,0.0,0.541676037813,1.0,0.884033453156,1.0,0.135744016096,0.0,0.651553996472,True,68359,no rank,environmental samples,Archaea,True,False,no rank
65885,NODE_8524_length_2969_cov_26.1781_g3023_i2,2969,0.0899129930925,0.0,0.0,0.0,0.0,0.0,0.556587600405,1.0,0.315086448973,0.0,0.000622916236856,0.0,0.223706184695,False,1,no rank,root,N/A,True,False,no rank
162942,NODE_50_length_7105_cov_93.3389_g36_i0,7105,2.25295388087e-07,0.0,0.0,0.0,0.0,0.0,0.0245160039041,0.0,0.99817111574,1.0,0.0455504216538,0.0,7.43191941151e-05,False,1208592,no rank,Cronobacter sakazakii 680,Bacteria,True,False,no rank
